station_id,station_name,poi_tourism,poi_education,poi_medical,poi_shop,poi_leisure
698,Public Rack - Bell Ave & 95th St,0,0,1,14,0
699,Public Rack - Cottage Grove Ave & 98th St,0,0,0,0,0
700,Bennett Ave & 96th St,0,1,0,7,0
701,Public Rack - Stony Island & 95th St,0,1,0,7,0
702,Public Rack - Western Ave & 92nd Pl,1,0,0,1,0
703,Public Rack - Marshfield Ave & 87th St,0,1,0,0,0
704,Honore St & 87th St - SE,0,3,0,0,0
705,Public Rack - Honore St & 87th St,0,2,0,0,0
706,Winchester Ave & 87th St,0,3,0,0,0
707,Public Rack - Eggleston Ave & 92nd St,0,0,0,0,0
708,Public Rack - Lowe Ave & 94th St,0,0,0,0,0
709,Public Rack - Halsted St & 94th St,0,0,0,0,0
710,Lafayette Ave & 87th St - NW,0,1,0,9,0
711,Public Rack - Lafayette Ave & 87th St SW,0,1,0,9,0
712,Public Rack - Hermitage & 83rd St,0,1,0,0,0
713,Damen Ave & 84th St,0,3,0,0,0
714,Public Rack - Western Ave & 79th St,0,0,0,0,0
715,Public Rack - Damen Ave & 80th St,0,2,0,0,0
716,Public Rack - Oakley & 79th Pl,0,0,0,0,0
717,Mackinaw Ave & 85th St,0,0,0,0,0
718,Claremont Ave & 71st St,0,0,0,0,0
719,Public Rack - Ashland Ave & 76th St,0,0,0,2,0
720,Public Rack - Racine Ave & 76th,1,1,0,2,0
721,Ashland Ave & 73rd St,0,0,0,2,0
722,Public Rack - Racine Ave & 74th St,1,1,0,2,0
723,Public Rack - May St & 78th St,0,1,1,1,0
724,Public Rack - Halsted St & 76th St,0,2,0,1,0
725,Public Rack - Hamilton Park,0,0,0,0,0
726,Public Rack - Halsted St & 77th St,0,2,0,1,0
727,Public Rack - Normal Ave & 72nd St,0,0,0,2,0
728,Public Rack - Calumet Ave & 71st St,1,3,0,4,0
730,Cottage Grove Ave & 75th St,0,2,1,1,0
731,Public Rack - Paul Revere Elementary School,0,1,1,0,0
732,Public Rack - James Madison School,0,1,0,11,0
733,Public Rack - East End Ave & 75th St,1,0,0,2,0
734,Public Rack - South Shore High School,1,0,0,1,0
735,Stony Is Ave & 73rd St,0,1,0,11,0
736,Public Rack - Jeffrey Blvd & 71st St,0,0,0,4,0
737,Public Rack - Chappel Ave & 71st St,0,0,0,4,0
738,Public Rack - 63rd & Western Ave S,0,0,0,1,0
739,Public Rack - 63rd & Western Ave N,0,0,0,1,0
740,William Rainey Harper High School,0,2,0,2,0
741,Public Rack - The Montessori School of Englewood,0,1,0,3,0
742,Public Rack - Ashland Ave & 71st St,0,0,0,3,0
743,Public Rack - May St & 63rd St,0,0,0,4,0
744,Public Rack - Halsted St & 64th St,3,0,2,1,0
745,Public Rack - Halsted St & 63rd St,3,0,2,1,0
746,Public Rack - Martin Luther King Dr & 69th St,0,3,0,1,0
747,Public Rack - Keef Ave & South Chicago Ave,0,0,0,0,0
748,Park Manor Elementary School,0,0,0,0,0
749,Public Rack - Evans Ave & 63rd St,4,0,0,7,0
750,Public Rack - Harper Ave & 63rd St,2,0,0,1,0
751,Public Rack - Kimbark Ave & 67th St,0,0,0,4,0
752,Public Rack - Kimbark Ave & 63rd St,0,0,0,1,0
753,Public Rack - Jeffery Blvd & 67th St,0,0,0,1,0
755,Public Rack - Kedzie Ave & 64th St - SE,0,2,1,4,0
756,Public  Rack - Albany Ave & 63rd St,0,2,1,4,0
757,Public Rack - Kedzie Ave & 63rd St,0,2,1,4,0
758,Public Rack - Washtenaw Ave & 63rd St,0,1,0,0,0
759,Public Rack - Springfield Ave & 63rd St,1,1,0,1,0
760,Public Rack - Kedzie Ave & 64th St - SW,0,2,1,4,0
762,Public Rack - Kenneth Ave & 63rd St W,1,0,0,2,0
763,Public Rack - Kildare Ave & 63rd St,0,0,0,1,0
764,Public Rack - Kedvale Ave & 63rd St E,1,1,0,3,0
765,West Lawn Park,0,0,0,1,0
766,Public Rack - Harold Washington Park,1,0,0,1,0
767,Public Rack - Hyde Park Blvd & 53rd St,1,0,0,1,0
768,Public Rack - Hyde Park Blvd & 55th St,1,0,0,1,0
769,Public Rack - Peoria St & 60th St,1,0,0,0,0
770,Public Rack - Throop St & 58th St,0,0,0,0,0
772,Public Rack - Kedzie Ave & 61st Pl E,0,2,1,4,0
773,"Public Rack - Senka ""Edward Duke"" Park",0,0,0,8,0
774,Christiana Ave & 55th St,0,0,0,8,0
775,Public Rack - Kedzie Ave & 58th St,0,2,0,6,0
776,Public Rack - Komensky Ave & 59th St,0,0,1,4,0
777,Public Rack - Midway Orange Line,5,0,0,11,0
779,Public Rack - Keeler Ave & 55th St,0,0,0,0,0
780,Public Rack - Lamon Ave & Archer Ave,0,1,1,3,0
781,Public Rack - Linder Ave & 51st St,0,1,0,8,0
782,Public Rack - Linder Ave & Archer Ave,0,1,0,9,0
783,Public Rack - California Ave & Pershing Rd,1,0,0,2,0
784,Public Rack - Brighton Park Branch Chicago Library,0,2,0,3,0
785,Public Rack - Princeton Ave & 43rd St,1,0,0,1,0
786,Public Rack - Emerald Ave & 45th St,0,0,0,1,0
787,Public Rack - Lake Park Ave & 44th St,2,0,0,0,0
788,Public Rack - Greenwood Ave & Lake Park Ave,5,0,0,0,0
789,Central Ave & Congress Pkwy,0,2,0,0,0
790,Public Rack - Central Ave & Adams St,0,0,0,3,0
791,Public Rack - Mason Ave & Roosevelt Rd,0,2,0,4,0
792,Public Rack - Menard Ave & Adams Blvd,0,3,0,2,0
793,Public Rack - Central Ave & Corcoran Pl,0,0,0,0,0
794,Public Rack - Austin Branch Chicago Public Library,0,0,0,0,0
795,Public Rack - Menard Ave & Madison St,0,3,0,2,0
796,Public Rack - Waller Ave & Chicago Ave,0,0,0,0,0
798,Public Rack - Menard Ave & Agusta Blvd,0,2,0,3,0
799,Public Rack - Newcastle Ave & Belden Ave,0,0,0,0,0
800,Public Rack - Harriet E Sayre Public School,0,0,0,14,0
801,Public Rack - N Narragansett Ave & Grand Ave,0,0,0,2,0
802,Public Rack - N Sayre Ave & W Belden Ave,0,0,0,1,0
803,Newland Ave & Diversey Ave,0,0,0,0,0
804,Public Rack - Newcastle Ave & Wellington Ave,0,0,0,3,0
805,Public Rack - Neva Ave & Grand Ave,0,0,0,1,0
807,New England Ave & Grace St,0,0,0,0,0
808,Public Rack - Rutherford Ave & Belmont Ave,0,1,0,4,0
809,Public Rack - Newcastle Ave & Belmont Ave,0,0,0,1,0
810,Public Rack - Nagle Ave & Belmont Ave,0,1,0,4,0
811,Public Rack - Nordica Ave & Addison St,0,0,0,0,0
812,Public Rack - Lake Park Ave & 47th St,0,0,1,10,0
813,Public Rack - Calumet Ave & 51st St,2,0,1,3,0
814,Public Rack - Prairie Ave & 47th St ,9,1,0,8,0
815,Public Rack - Forrestville Ave & 47th St,4,0,0,5,0
816,Public Rack - State St & 47th st,4,1,0,4,0
817,Public Rack - Lowe Park,0,0,0,2,0
818,Back of the Yards Park,0,0,1,7,0
819,Public Rack - Robert Fulton Elementary School,0,2,1,0,0
820,Western Blvd & 53rd St,0,0,0,2,0
821,Public Rack - Western Blvd & 49th St,0,0,0,2,0
822,Public Rack - Talman Ave & 51st St,0,1,0,10,0
823,Public Rack - Kedzie Ave & 54th St - SE,0,2,0,6,0
824,Public Rack - Avers Ave & Archer Ave,1,0,0,10,0
825,Public Rack - Kedzie Ave & 54th St - SW,0,0,0,1,0
826,Harding Ave & 47th St,0,0,0,1,0
827,Strohacker Park,0,0,0,0,0
828,Archer Park,0,0,1,3,0
829,Public Rack - Pulaski Rd & 51st Rd,1,0,0,10,0
830,Public Rack - Pulaski & 52nd,1,0,0,10,0
831,Public Rack - Kolin Ave & Archer Ave,0,0,0,1,0
832,Public Rack - Christiana Ave & Archer Ave,0,0,0,3,0
833,Public Rack - Pulaski Rd & 44th St,0,0,0,1,0
834,Public Rack - Pulaski Rd & 40th St,0,0,0,5,0
835,Pubic Rack - Pulaski Rd & 41st,0,0,0,5,0
836,Public Rack - Kedzie Ave & Archer Ave,0,0,0,5,0
838,Public Rack - Piotrowski Park,1,1,0,2,0
839,Kedzie Ave & Pershing Rd,1,0,0,2,0
840,Public Rack - Marshfield Ave & 45th St,0,0,0,9,0
841,Public Rack - Damen Ave & 47th St,0,0,0,9,0
842,Public Rack - Ashland Ave & 46th St,0,0,2,8,0
843,Public Rack - Ashland Ave & 45th St,0,0,1,7,0
844,Bishop St & 46th St,0,0,1,7,0
845,Public Rack - Ashland Ave & 45th St  S,0,0,1,7,0
846,Public Rack - Buffalo Ave & 89th St,1,0,0,0,0
847,Public Rack - Brandon Ave & 91st St,5,0,2,11,0
848,Corliss Ave & 103rd St,0,0,0,0,0
849,Oglesby Ave & 105th St,0,0,0,1,0
850,Orville T Bright School,0,0,0,1,0
851,Public Rack - Kostner Ave & Lake St,0,0,0,0,0
852,Public Rack - Kildare Ave & Washignton Blvd,0,2,1,6,0
853,Public Rack - Keeler Ave & Madison St S,0,2,1,4,0
854,Public Rack - Sacramento Blvd & Washington Blvd,1,1,0,1,0
855,Public Rack - Washtenaw Ave & Superior St,0,1,0,3,0
856,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,0,2,0,3,0
857,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,0,2,0,3,0
858,Public Rack - Christiana Ave & Bryn Mawr Ave,0,2,0,3,0
859,Public Rack - Spaulding Ave & Foster Ave,0,2,0,3,0
860,Public Rack - Christiana Ave & Lawrence Ave,5,2,0,10,0
861,Public Rack - Sawyer Ave & Lawrence Ave,5,2,0,10,0
862,Public Rack - Milwaukee Ave & Waveland Ave,0,0,0,2,0
863,Public Rack - Karlov Ave & Milwaukee Ave,1,1,1,7,0
864,Public Rack - Kedvale Ave & Addison St,0,0,0,4,0
865,Public Rack - Kilbourn Ave & Fullerton Ave,0,0,0,3,0
866,Public Rack - Kostner Ave & Armitage Ave,0,0,0,3,0
867,Public Rack - Grand Ave & North Ave,0,1,0,2,0
868,Public Rack - Kildare Ave & Division Ave,0,1,0,0,0
869,Public Rack - Homan Ave & 26th St,0,0,1,1,0
870,Corliss Ave & 133rd St,0,1,0,0,0
871,Ellis Ave & 132nd Pl,0,0,0,0,0
872,Public Rack - Lowe Ave & 119th St,0,3,0,2,0
873,Harvard Ave & 119th St,0,0,0,0,0
874,Public Rack - Elizabeth St & 115th St,0,0,0,0,0
875,Public Rack - Halsted St & 111th St,2,0,0,0,0
876,Public Rack - Throop St & 109th Pl,2,0,0,0,0
877,Public Rack - Racine Ave & 109th Pl,2,0,0,0,0
878,Public Rack - Green St & 103rd St,0,1,0,1,0
879,Public Rack - Cottage Grove Ave & 89th Pl,0,1,0,0,0
880,Maryland Ave & 87th ST,0,0,1,8,0
881,Greenwood Ave & 87th St,0,0,1,8,0
882,Drexel Ave & 87th St,0,0,1,8,0
883,Public Rack - East End Ave & 87th St,0,1,0,1,0
884,Public Rack - Bishop St & 81st St,1,4,1,2,0
885,Public Rack - Ada St & 79th St,1,2,1,2,0
886,Public Rack - Laflin St & 79th St,1,3,0,2,0
887,Public Rack - Halsted St & 80th St,0,1,0,2,0
888,Public Rack - Aida Food Market,0,2,0,2,0
889,Public Rack - Ingleside Ave & 79th St,1,2,0,3,0
890,Public Rack - Colfax Ave & 83rd St,0,2,0,0,0
891,Public Rack - Marquette Ave & 83rd St,0,0,0,0,0
892,Public Rack - Baker Ave & 863rd Pl,0,1,0,1,0
895,Public Rack - Christiana Ave & 111th St,0,0,0,3,0
896,Public Rack - Troy & 111th St,0,0,0,3,0
897,Homewood Ave & Monterey Ave,0,0,0,2,0
898,Public Rack - Western Ave & 111th St - SE,0,0,0,2,0
899,Public Rack - Longwood Dr & 111th St,0,0,0,1,0
900,Public Rack - Western Ave & 118th St,0,0,1,0,0
901,Public Rack - Hale Ave & 111th St,0,0,0,1,0
902,Public Rack - Hoyne Ave & 110th Pl,0,0,0,2,0
903,Western Ave & 106th St - West,1,0,0,0,0
904,Public Rack - Walden Pkwy & 99th St,1,0,0,0,0
905,Public Rack - Yates Blvd & Exchange Ave,2,0,0,15,0
906,Public Rack - Prairie Ave & Garfield Blvd S,5,0,1,1,0
907,Public Rack - Calumet Ave & Garfield Blvd,4,0,0,1,0
908,Public Rack - Normal Blvd & 61st Pl,4,0,2,0,0
909,Public Rack - Wolcott Ave & 61st St,1,0,0,1,0
910,Public Rack - Wolcott Ave & 56th St,0,2,0,1,0
911,Public Rack - Emerald Ave & 43rd St,0,0,0,3,0
912,Public Rack - Halsted St & 41st St,0,0,0,2,0
913,Public Rack - 532 E 43rd St,1,0,1,1,0
914,Public Rack - Martin Luther King Dr & 44th St,9,1,0,8,0
915,Public Rack - Laflin St & 51st St,0,0,1,0,0
916,Public Rack - Wood St & 47th St,0,0,0,9,0
917,Ada St & 119th St,0,0,0,15,0
918,Public Rack - Pullman Community Center,0,0,0,0,0
919,Public Rack - Pullman - Walmart,0,0,1,4,0
920,Pullman - Ross Dress for Less,0,0,1,4,0
921,Public Rack - Pullman - Planet Fitness,0,0,1,4,0
922,Public Rack - 10101 S Stony Island Ave,0,0,0,0,0
923,Torrence Ave  & 106th St,0,0,0,1,0
924,Torrence Ave & 103rd St,0,0,0,1,0
925,Public Rack - Bensley Ave & 103rd St,0,0,0,1,0
926,Public Rack - Michigan Ave & 125th Pl,0,0,0,1,0
927,Public Rack - Michigan Ave & 119th St,0,2,0,0,0
928,Public Rack - Michigan Ave & 121st St,0,0,0,2,0
929,Public Rack - Campbell Ave & Pratt Blvd,2,0,0,1,0
930,Public Rack - Washtenaw Ave & Devon Ave,1,2,0,6,0
931,Public Rack - Western Ave & Devon Ave,0,0,0,15,0
932,Public Rack - Jensen Park,1,0,0,10,0
933,Public Rack - Drake Ave & Leland Ave,0,1,1,9,0
934,Public Rack - Kostner Ave & 16th St,0,0,0,1,0
935,Public Rack - Lorel Ave & Grand Ave,0,0,0,0,0
936,Public Rack - Houston Ave & 130th St,0,0,0,0,0
937,Public Rack - King Dr & 115th St,2,1,0,1,0
938,Public Rack - Michigan Ave & 107th St,0,1,0,0,0
939,Public Rack - Vincennes Ave & 91st St,0,1,0,0,0
940,Public Rack - Stony Island & 87th St,0,1,0,6,0
941,Public Rack - Cornell Ave & 87th Pl,0,1,0,1,0
942,Public Rack - Saginaw Ave & 93rd St,0,0,0,0,0
943,Public Rack - Paxton Ave & 79th St,0,0,0,1,0
944,Public Rack - Jeffery Blvd & 81st St,0,0,0,1,0
945,Public Rack - Crandon Ave & 80th St,0,0,0,1,0
946,Public Rack - Vincennes Ave & 77th St,0,1,0,2,0
947,Public Rack - Exchange Ave & 73rd Pl,0,0,0,5,0
948,Public Rack - South Shore Dr & 71st St,2,0,0,1,0
949,Public Rack - Kingston Ave & 75th St,0,0,0,4,0
950,Public Rack - Woodlawn Ave & 63rd St S,0,3,0,5,0
951,Public Rack - Woodlawn Ave & 63rd St N,0,3,0,5,0
952,Public Rack - Lake Shore Dr & Hayes Dr,1,0,0,0,0
953,Public Rack - Lawndale Ave & 63rd St,0,1,0,1,0
954,Public Rack - Prairie Ave & Garfield Blvd N,4,0,0,1,0
955,Public Rack - Eberhart Ave & 61st St,4,0,0,7,0
956,Public Rack - King Dr & Oakwood Blvd,0,3,0,2,0
957,Public Rack - Langley Ave & Oakwood Blvd,1,0,1,1,0
958,Public Rack - State ST & 42nd St,0,2,0,1,0
959,Public Rack - 53rd St & Indiana Ave,4,0,1,4,0
960,Public Rack - Pulaski Rd & 5th Ave,0,0,0,1,0
961,Public Rack - Pulaski Rd & Lexington St,0,0,0,2,0
962,Public Rack - Pulaski Rd & Polk St,0,0,0,1,0
963,Public Rack - Central Park Ave & 16th St,1,3,1,0,0
964,Public Rack - Lockwood Ave & Diversey Ave,1,3,0,2,0
965,Public Rack - Fullerton Ave & Lavergne Ave,0,0,1,3,0
966,Public Rack - Laporte Ave & Armitage Ave,0,0,1,3,0
967,Public Rack - La Moyne Ave and Leamington Ave,0,2,0,3,0
968,Public Rack - Leclaire Ave & Division St,0,0,0,3,0
969,Public Rack - Lamon Ave & Erie St,2,0,0,1,0
970,Public Rack - Roscoe St & Osceola Ave,0,1,0,1,0
971,Public Rack - Wallace St & 119th St,0,3,0,4,0
972,Public Rack - Normal Ave & 111th St,1,0,0,0,0
973,Public Rack - Halsted St & 113th St,2,0,0,1,0
974,Public Rack - Union Ave & 111th St,0,0,0,0,0
975,Public Rack - Perry Ave & 111th St,0,1,1,0,0
976,Public Rack - Princeton Ave & 103rd Pl,0,0,0,0,0
977,Public Rack - Halsted St & 109th St,0,0,1,0,0
978,Public Rack - Ave N & 106th St,0,0,2,13,0
979,Public Rack - Ewing Ave & 107th St,0,0,1,3,0
980,Public Rack - Ewing Ave & 106th St,0,0,1,3,0
981,Public Rack - Ave L & 105th St,0,0,1,3,0
982,Public Rack - Ewing Ave & 95th St,0,0,0,0,0
983,Public Rack - Ewing Ave & 102nd St,0,0,0,4,0
984,Public Rack - Ashland Ave & 91st St,0,0,0,0,0
985,Public Rack - Langley Ave & 87th St,0,0,0,7,0
986,Public Rack - Clyde Ave & 87th St,0,2,0,1,0
987,Public Rack - Western Ave & 107th St,1,0,0,0,0
988,Public Rack - Western Ave & 110th St,0,0,0,2,0
989,Public Rack - 10557 S Western Ave,1,0,0,0,0
990,Public Rack - Western Ave & 107th Pl,1,0,0,0,0
991,Public Rack - Western Ave & 96th St,0,0,1,12,0
992,Public Rack - Western Ave & 98th St,0,0,0,7,0
993,Public Rack - Ashland Ave & 83rd St,0,1,0,0,0
994,Public Rack - Prairie Ave & 78th St,0,4,0,1,0
995,Public Rack - King Dr & 71st St,0,0,0,3,0
996,Public Rack - Ashland Ave & 63rd St,0,0,0,5,0
997,Public Rack - Michigan Ave & 67th St,0,0,0,0,0
998,Public Rack - Marquette Rd & 67th St,0,0,0,0,0
999,Public Rack - Champlain Ave & 65th St,4,0,0,7,0
BIKE FLEET ,NEW HASTINGS ,0,0,0,0,0
Bissell St & Armitage Ave - Charging,Bissell St & Armitage Ave - Charging,1,2,4,25,0
CHI00254,Damen Ave & Wicker Park Ave,8,0,2,90,0
CHI00453,Franklin St & Adams St ,33,0,4,40,0
CHI00622,Wabansia & Milwaukee,7,1,0,49,0
CHI00709,Public Rack - Harvey Ave & North Ave,0,1,0,5,0
CHI00719,Public Rack - Plainfield Ave & Irving Park Rd,0,0,0,0,0
CHI00744,Public Rack - Wentworth Ave & 103rd St,0,0,0,0,0
CHI00775,Public Rack - 83rd St (Avalon Park) Metra,0,0,0,1,0
CHI00869,Steelworkers Park (Updated),1,0,0,0,0
CHI00960,Addison Red Line,11,1,2,31,0
CHI00961,LaSalle St & Jackson Blvd Corral,70,1,5,62,0
CHI00963,LaSalle St & Adams St Corral,52,0,7,73,0
CHI00964,Dearborn St & Adams St Corral,70,3,10,96,0
CHI00965,Daley Center Plaza Corral,14,1,11,102,0
CHI00976,Public Rack - Ewing Ave & Indianapolis Ave,1,0,0,6,0
CHI00978,Public Rack - Yates Ave & 100th St,0,1,0,0,0
CHI00995,Public Rack - Vincennes Ave & 87th St,0,0,0,1,0
CHI01026,Public Rack - Baltimore Ave & 134th St,0,0,0,1,0
CHI01059,Public Rack - Wentworth Ave & 79th St,1,0,0,5,0
CHI01062,Public Rack - Emil G Hirch Metropolitan High School,1,3,0,3,0
CHI01066,Public Rack - Avenue J & 112th St,0,0,0,1,0
CHI01067,Public Rack - Ewing Ave & 112th St,0,0,0,1,0
CHI01155,Public Rack - Pulaski Rd & 15th St,0,5,1,1,0
CHI01242,Public Rack - Exchange Ave & 131st St,0,0,0,0,0
CHI01534,Public Rack - 63rd St and Natoma Ave,0,0,0,1,0
CHI01540,Wells St & Randolph St Corral,15,0,2,49,0
CHI01541,Franklin St & Monroe St Corral,20,0,4,47,0
CHI01543,Franklin St & Adams St Corral,32,0,4,41,0
CHI01665,Hastings LWS,0,0,0,0,0
CHI01726,Public Rack - California & 71st,1,1,0,0,0
CHI01747,Navy Pier,18,0,1,10,0
CHI01756,LaSalle St & Washington St Corral N,10,1,9,77,0
CHI01769,Waveland/Racine,10,1,1,19,0
CHI01810,Avers Ave & Foster Ave,1,0,1,1,0
CHI01814,Clark/Newport,11,0,2,26,0
CHI01815,Wacker Dr & Washington St Corral,11,0,3,45,0
CHI01833,Addison/Racine,11,1,1,26,0
CHI01839,Kedzie Ave & 38th Pl,0,0,0,0,0
CHI01878,Clark/Eddy,11,0,1,21,0
CHI01946,State St & 127th St,0,0,0,1,0
CHI01957,Eggleston Ave & 111th St,0,0,0,0,0
CHI01984,Higgins Ave & Austin Ave,0,0,0,2,0
CHI01986,Elston Ave & Carmen Ave,0,0,0,7,0
CHI01990,Ave L & 114th,0,0,0,1,0
CHI01995,Austin Ave & Milwaukee Ave,0,0,0,4,0
CHI01997,Karlov Ave & Fillmore St,0,1,0,1,0
CHI01998,Pulaski Rd & 75th St,0,0,0,0,0
CHI02005,Halsted St & 119th St,0,3,0,2,0
CHI02006,Archer & Wentworth,17,1,1,27,0
CHI02008,Le Mai Ave & Devon Ave,0,0,0,4,0
CHI02010,Major Taylor Trail & 111th St,2,0,0,0,0
