station_id,station_name,poi_tourism,poi_education,poi_medical,poi_shop,poi_leisure
CHI02014,Hyacinth Ave & Milwaukee Ave,0,0,0,2,0
CHI02015,Milwaukee Ave & Highland Ave,3,0,0,3,0
CHI02016,Central & Elston,0,0,0,0,0
CHI02027,Edgebrook Metra,1,0,0,20,0
CHI02035,Grace/Sheffield,11,3,3,47,0
CHI02036,Clark/Racine,8,2,1,17,0
CHI02054,Sheffield Ave & Addison St ,11,1,2,25,0
CHI02055,Wilton Ave & Addison St,12,1,2,44,0
CHI02056,Aberdeen St & Carroll Ave,3,0,3,28,0
CHI02058,Addison/Sheffield SE Corral,11,1,2,25,0
CHI02059,Clark/Racine Corral,8,2,1,17,0
CHI02060,Addison/Racine Corral,11,1,1,27,0
CHI02061,Clark/Newport Corral,11,0,2,26,0
CHI02062,Grace/Sheffield Corral,11,3,3,47,0
CHI02063,Addison/Wilton Corral,12,1,2,44,0
CHI02064,Waveland/Wilton Corral,12,2,2,44,0
CHI02065,Eddy/Seminary Corral,11,0,1,21,0
CHI02066,Sheffield/Newport Corral,11,0,2,25,0
CHI02067,Sheffield/Cornelia Corral,11,0,2,27,0
CHI02068,Racine/Eddy Corral,13,0,1,30,0
CHI02069,Addison/Sheffield SW Corral,11,1,2,25,0
CHI02070,Addison Red Line Corral,11,1,2,34,0
CHI02071,Waveland/Racine Corral,10,2,1,20,0
CHI02072,Wells St & Washington St,11,0,5,56,0
CHI02073,Broadway & Oakdale Ave,4,3,4,53,0
CHI02074,Franklin St & Washington St,11,0,4,48,0
CHI02076,Mango Ave & Grand Ave,0,0,0,0,0
CHI02081,Green St & Lake St ,5,0,6,48,0
Corral 1,Wrigley Events Parking Area,11,1,2,31,0
Corral 16,LaSalle St & Washington St Corral S,12,1,9,77,0
Corral 2,Weekend Night Parking Area A,11,0,1,21,0
Corral 3,Weekend Night Parking Area B,11,0,2,25,0
Corral 4,Weekend Night Parking Area C,1,0,4,34,0
Corral 5,Weekend Night Parking Area D,2,0,3,50,0
Corral 6,Market Days Scooter Corral,6,0,4,45,0
DIVVY 001 - Warehouse test station,WEST CHI-WATSON,0,0,0,2,0
DIVVY CASSETTE REPAIR MOBILE STATION,DIVVY CASSETTE REPAIR MOBILE STATION,1,0,1,39,0
Divvy Valet - Oakwood Beach,Divvy Valet - Oakwood Beach,0,0,0,0,0
E002,Chicago Ave & Washington St,2,0,1,30,0
E006,Central St Metra,0,3,0,24,0
E007,Central St & Girard Ave,0,0,0,0,0
E008,Chicago Ave & Sheridan Rd,9,1,3,45,0
E011,Dodge Ave & Main St,0,0,0,10,0
E014,Lincolnwood Dr & Central St,0,0,1,4,0
Hastings WH 2,Hastings WH 2,0,0,0,0,0
Hubbard Bike-checking (LBS-WH-TEST),Base - 2132 W Hubbard,1,0,0,4,0
KA1503000001,Shields Ave & 43rd St,1,0,0,1,0
KA1503000002,South Shore Dr & 71st St,2,0,0,17,0
KA1503000003,Cottage Grove Ave & 71st St,1,1,1,0,0
KA1503000004,Lake Park Ave & 35th St,0,1,0,0,0
KA1503000005,Wentworth Ave & 35th St,2,0,0,7,0
KA1503000007,Cornell Ave & Hyde Park Blvd,1,0,1,29,0
KA1503000009,Princeton Ave & 47th St,1,0,0,1,0
KA1503000010,Halsted St & 51st St,0,0,0,2,0
KA1503000011,Halsted St & 56th St,0,1,1,0,0
KA1503000012,Clark St & Lake St,18,1,5,59,0
KA1503000013,Princeton Ave & Garfield Blvd,0,0,1,9,0
KA1503000014,Ellis Ave & 60th St,4,2,0,2,0
KA1503000015,Wabash Ave & Adams St,54,3,8,80,0
KA1503000018,Jeffery Blvd & 71st St,0,0,1,16,0
KA1503000019,Stony Island Ave & 75th St,0,0,0,11,0
KA1503000020,South Shore Dr & 74th St,0,0,0,4,0
KA1503000021,Stony Island Ave & 64th St,2,0,0,1,0
KA1503000022,Clark St & Montrose Ave,1,0,1,6,0
KA1503000023,Stony Island Ave & 67th St,0,0,0,3,0
KA1503000024,Yates Blvd & 75th St,0,0,0,3,0
KA1503000025,Wentworth Ave & 63rd St,1,0,0,1,0
KA1503000027,Prairie Ave & 43rd St,0,1,0,0,0
KA1503000028,Jeffery Blvd & 76th St,1,1,0,1,0
KA1503000029,South Shore Dr & 67th St,1,0,0,1,0
KA1503000030,Jeffery Blvd & 67th St,0,0,0,1,0
KA1503000031,Cottage Grove Ave & 67th St,0,0,0,1,0
KA1503000032,Union Ave & Root St,0,0,0,3,0
KA1503000033,Eberhart Ave & 61st St,2,0,0,3,0
KA1503000034,LaSalle St & Adams St,60,1,7,71,0
KA1503000038,Shields Ave & 31st St,0,1,0,2,0
KA1503000040,Loomis St & Archer Ave,0,0,0,1,0
KA1503000041,McClurg Ct & Erie St,9,2,5,22,0
KA1503000043,Kingsbury St & Kinzie St,12,2,1,28,0
KA1503000044,Rush St & Hubbard St,37,1,6,83,0
KA1503000045,Stony Island Ave & 71st St,0,0,0,5,0
KA1503000046,Dorchester Ave & 63rd St,0,1,0,1,0
KA1503000047,Perry Ave & 69th St,1,0,0,1,0
KA1503000049,Rainbow Beach,0,0,0,0,0
KA1503000049.1,Rainbow - Beach,0,0,0,0,0
KA1503000051,Halsted St & 47th Pl,0,0,0,5,0
KA1503000052,Ellis Ave & 53rd St,1,0,0,10,0
KA1503000053,MLK Jr Dr & 63rd St,1,0,0,4,0
KA1503000054,Cottage Grove Ave & 63rd St,3,2,0,5,0
KA1503000055,Halsted St & 63rd St,3,0,3,4,0
KA1503000059,Lake Park Ave & 53rd St,3,0,2,35,0
KA1503000064,Dusable Harbor,15,1,0,3,0
KA1503000065,Woodlawn Ave & Lake Park Ave,2,0,1,4,0
KA1503000066,Wood St & 35th St,1,1,0,3,0
KA1503000068,Leavitt St & Archer Ave,2,1,0,2,0
KA1503000069,Dorchester Ave & 49th St,0,0,0,10,0
KA1503000070,Harper Ave & 59th St,7,0,0,8,0
KA1503000071,University Ave & 57th St,4,0,2,6,0
KA1503000072,Wacker Dr & Washington St,10,0,3,44,0
KA1503000073,MLK Jr Dr & 56th St,5,0,1,1,0
KA1503000074,Museum of Science and Industry,12,0,1,19,0
KA1503000075,DuSable Museum,1,0,2,0,0
KA1504000076,Ellis Ave & 55th St,3,0,2,1,0
KA1504000078,Lincoln Ave & Winona St,0,0,1,6,0
KA1504000079,Larrabee St & Division St,0,0,0,4,0
KA1504000080,Washtenaw Ave & Lawrence Ave,0,0,1,6,0
KA1504000082,Kedzie Ave & Harrison St,0,5,1,0,0
KA1504000086,Kedzie Ave & 24th St,0,3,1,7,0
KA1504000090,St. Louis Ave & Fullerton Ave,1,0,4,15,0
KA1504000091,Hoyne Ave & 47th St,0,0,0,10,0
KA1504000093,Rockwell St & Eastwood Ave,0,0,1,9,0
KA1504000096,Sawyer Ave & Irving Park Rd,0,0,0,8,0
KA1504000097,Drake Ave & Montrose Ave,0,0,0,5,0
KA150400009X,Kimball Ave & Belmont Ave,0,0,0,6,0
KA1504000101,Ogden Ave & Roosevelt Rd,0,0,0,3,0
KA1504000102,Fairfield Ave & Roosevelt Rd,0,1,2,1,0
KA1504000103,Western Ave & Walton St,5,4,2,26,0
KA1504000104,Paulina St & Flournoy St,5,2,0,0,0
KA1504000106,Kedzie Ave & Lake St,2,1,1,0,0
KA1504000109,Washtenaw Ave & Ogden Ave,0,0,1,0,0
KA1504000110,Millard Ave & 26th St,0,1,1,15,0
KA1504000113,Sacramento Blvd & Franklin Blvd,1,1,0,2,0
KA1504000114,Kedzie Ave & Chicago Ave,1,0,1,9,0
KA1504000116,Larrabee St & Oak St,0,0,0,1,0
KA1504000117,Halsted St & North Branch St,0,1,0,1,0
KA1504000126,Kedzie Ave & Leland Ave,4,1,0,12,0
KA1504000127,Manor Ave & Leland Ave,0,0,0,2,0
KA1504000128,Kedzie Ave & Foster Ave,0,2,0,1,0
KA1504000129,Western Ave & Granville Ave,1,0,0,15,0
KA1504000130,Maplewood Ave & Peterson Ave,3,1,0,1,0
KA1504000133,Rush St & Cedar St,3,0,3,95,0
KA1504000134,Ritchie Ct & Banks St,2,0,1,7,0
KA1504000135,Wells St & Elm St,0,1,2,24,0
KA1504000139,Monticello Ave & Irving Park Rd,2,0,0,5,0
KA1504000140,Winchester Ave & Elston Ave,1,0,1,5,0
KA1504000141,Pulaski Rd & Eddy St (Temp),0,0,0,5,0
KA1504000142,Drake Ave & Addison St,0,0,0,2,0
KA1504000143,Leavitt St & Addison St,0,0,0,18,0
KA1504000146,Clark St & Berwyn Ave,0,0,1,57,0
KA1504000147,Winchester (Ravenswood) Ave & Balmoral Ave,1,0,0,2,0
KA1504000148,Clark St & Elmdale Ave,1,0,0,6,0
KA1504000149,Damen Ave & Foster Ave,0,0,0,1,0
KA1504000151,Clark St & Bryn Mawr Ave,0,3,1,11,0
KA1504000155,2112 W Peterson Ave,3,0,0,0,0
KA1504000156,Clark St & Schreiber Ave,1,1,1,29,0
KA1504000158,Oakley Ave & Irving Park Rd,0,2,1,6,0
KA1504000159,Sheridan Rd & Greenleaf Ave,0,0,0,12,0
KA1504000160,Francisco Ave & Foster Ave,0,1,0,0,0
KA1504000161,St. Louis Ave & Balmoral Ave,1,2,0,2,0
KA1504000162,Clark St & Lunt Ave,0,0,0,14,0
KA1504000164,Keystone Ave & Montrose Ave,0,0,0,5,0
KA1504000167,Kedzie Ave & Bryn Mawr Ave,0,1,0,2,0
KA1504000168,Western Ave & 28th St,0,0,0,0,0
KA1504000171,Marine Dr & Ainslie St,2,0,1,4,0
KA1504000175,Glenwood Ave & Morse Ave,0,0,0,16,0
KA17018054,Damen Ave & Walnut (Lake) St,1,1,0,6,0
KA17018068,Leavitt St & Belmont Ave,1,0,0,11,0
KA1706005007,Delano Ct & Roosevelt Rd,1,0,3,16,0
KA1706005015,Kildare Ave & Montrose Ave,0,0,0,4,0
KP1705001026,LaSalle Dr & Huron St,7,1,1,32,0
LF-005,DuSable Lake Shore Dr & North Blvd,6,0,1,1,0
LP-,Lincoln Park Conservatory,29,0,0,9,0
Lincoln Ave & Roscoe St - Charging,Lincoln Ave & Roscoe St - Charging,3,3,1,12,0
OH Charging Stx - Test,OH Charging Stx - Test,0,0,0,0,0
PI00001,Damen Ave/Coulter St,0,0,0,3,0
PI00002,Streeter Dr/Grand Ave,18,0,1,9,0
PI00003,Leavitt St/North Ave,10,1,1,55,0
Pawel Bialowas - Test- PBSC charging station,Pawel Bialowas - Test- PBSC charging station,0,0,1,10,0
RN-,Franklin St & Illinois St,14,2,2,36,0
RP-001,Warren Park West,0,0,0,8,0
RP-002,Warren Park East,0,0,0,0,0
RP-004,Oakley Ave & Touhy Ave,1,0,0,3,0
RP-005,Western Ave & Lunt Ave,2,0,0,1,0
RP-006,Ridge Blvd & Touhy Ave,0,0,0,4,0
RP-007,Clark St & Touhy Ave,0,0,0,16,0
RP-008,Clark St & Columbia Ave,0,1,0,17,0
RP-009,Sheridan Rd & Loyola Ave,12,1,1,12,0
SL-005,Indiana Ave & Roosevelt Rd,6,0,2,15,0
SL-006,Wells St & 19th St,20,0,0,9,0
SL-007,State St & Harrison St,71,3,3,33,0
SL-008,Federal St & Polk St,61,3,4,37,0
SL-009,Clark St & 9th St (AMLI),3,1,4,35,0
SL-010,Financial Pl & Ida B Wells Dr,61,1,3,26,0
SL-011,Wells St & Polk St,32,1,1,18,0
SL-012,Wabash Ave & 16th St,1,2,1,7,0
SL-013,State St & 19th St,5,2,0,8,0
TA1305000001,Wabash Ave & Cermak Rd,1,2,1,19,0
TA1305000002,Wabash Ave & Roosevelt Rd,5,0,4,15,0
TA1305000003,Fairbanks Ct & Grand Ave,23,1,7,65,0
TA1305000004,McCormick Place,1,0,1,3,0
TA1305000005,Dearborn St & Adams St,72,3,10,95,0
TA1305000006,Dearborn St & Monroe St,26,2,8,105,0
TA1305000009,Clark St & Ida B Wells Dr,76,2,3,37,0
TA1305000010,Michigan Ave & Ida B Wells Dr,74,2,3,32,0
TA1305000011,Michigan Ave & Lake St,35,1,10,72,0
TA1305000014,Clark St & Wrightwood Ave,7,3,3,34,0
TA1305000017,Halsted St & Roosevelt Rd,12,0,0,8,0
TA1305000020,Ogden Ave & Chicago Ave,1,3,0,7,0
TA1305000022,Orleans St & Merchandise Mart Plaza,12,1,2,35,0
TA1305000025,Franklin St & Jackson Blvd,44,0,4,32,0
TA1305000029,State St & Randolph St,18,2,10,94,0
TA1305000030,Clark St & Randolph St,16,2,9,72,0
TA1305000032,Clinton St & Madison St,10,2,2,36,0
TA1305000034,Honore St & Division St,2,0,0,49,0
TA1305000035,State St & Van Buren St,91,2,4,54,0
TA1305000037,Paulina Ave & North Ave,0,1,1,51,0
TA1305000039,Elston Ave & Cortland St,1,0,1,4,0
TA1305000041,Damen Ave & Pierce Ave,8,0,2,91,0
TA1306000002,Morgan Ave & 14th Pl,2,0,0,2,0
TA1306000003,Desplaines St & Kinzie St,0,0,1,15,0
TA1306000006,Orleans St & Elm St,0,1,0,10,0
TA1306000007,Larrabee St & Menomonee St,0,0,1,4,0
TA1306000008,Larrabee St & North Ave,2,0,1,19,0
TA1306000009,Larrabee St & Kingsbury St,0,0,0,2,0
TA1306000010,Daley Center Plaza,14,2,11,104,0
TA1306000011,Wells St & Walton St,2,1,1,17,0
TA1306000012,Wells St & Huron St,4,0,1,25,0
TA1306000013,New St & Illinois St,15,2,6,34,0
TA1306000014,Wilton Ave & Diversey Pkwy,2,2,2,12,0
TA1306000015,Sangamon St & Lake St,2,0,4,46,0
TA1306000016,Sheffield Ave & Fullerton Ave,7,3,1,7,0
TA1306000025,Racine Ave & Congress Pkwy,3,1,0,3,0
TA1306000026,Racine Ave & Fullerton Ave (Temp),6,1,1,14,0
TA1306000029,McClurg Ct & Ohio St,9,2,5,21,0
TA1306000032,Sheffield Ave & Willow St,1,1,3,44,0
TA1307000001,Greenview Ave & Fullerton Ave,0,3,0,29,0
TA1307000005,Indiana Ave & 26th St,1,1,2,1,0
TA1307000006,Southport Ave & Wellington Ave,0,5,2,11,0
TA1307000038,Sedgwick St & North Ave,2,0,0,23,0
TA1307000039,Clark St & Elm St,1,1,3,50,0
TA1307000041,DuSable Lake Shore Dr & Wellington Ave,6,0,2,3,0
TA1307000044,Clinton St & 18th St,1,0,0,2,0
TA1307000048,Fort Dearborn Dr & 31st St,2,0,0,0,0
TA1307000052,Sheffield Ave & Wellington Ave,3,2,3,31,0
TA1307000061,State St & Pearson St,12,1,2,144,0
TA1307000062,Sedgwick St & Huron St,2,1,1,15,0
TA1307000064,Lincoln Ave & Diversey Pkwy,1,4,0,5,0
TA1307000066,Damen Ave & Coulter St,0,0,0,3,0
TA1307000070,Damen Ave & Thomas St (Augusta Blvd),1,0,0,21,0
TA1307000107,Sheridan Rd & Montrose Ave,2,1,3,25,0
TA1307000111,Franklin St & Lake St,12,1,3,41,0
TA1307000113,Southport Ave & Wrightwood Ave,0,0,0,23,0
TA1307000115,Clybourn Ave & Division St,0,0,0,10,0
TA1307000117,Wabash Ave & Grand Ave,36,1,4,88,0
TA1307000119,Clarendon Ave & Leland Ave,3,1,1,3,0
TA1307000120,Green St & Madison St,7,1,5,68,0
TA1307000121,Halsted St & Polk St,14,0,1,2,0
TA1307000124,Michigan Ave & 14th St,0,1,2,6,0
TA1307000126,Sheffield Ave & Waveland Ave,12,3,1,38,0
TA1307000127,Clark St & Grace St,8,2,0,17,0
TA1307000128,Dearborn Pkwy & Delaware Pl,7,1,1,107,0
TA1307000129,State St & 35th St,1,0,0,4,0
TA1307000130,Morgan St & Polk St,12,0,0,3,0
TA1307000131,Wabash Ave & Wacker Pl,41,1,10,77,0
TA1307000134,Wilton Ave & Belmont Ave,2,2,4,30,0
TA1307000136,Clark St & Wellington Ave,2,2,4,52,0
TA1307000138,Wood St & Webster Ave,0,0,0,9,0
TA1307000139,MLK Jr Dr & 29th St,2,0,0,0,0
TA1307000140,Western Ave & Leland Ave,1,0,2,28,0
TA1307000142,Clark St & Drummond Pl,8,2,4,45,0
TA1307000143,Sedgwick St & Schiller St,2,0,0,28,0
TA1307000144,Wolcott (Ravenswood) Ave & Montrose Ave,1,1,0,13,0
TA1307000149,Ravenswood Ave & Irving Park Rd,2,1,5,23,0
TA1307000150,Pine Grove Ave & Waveland Ave,3,1,3,34,0
TA1307000151,Wells St & Hubbard St,16,1,2,41,0
TA1307000153,Emerald Ave & 28th St,1,1,1,5,0
TA1307000156,Lincoln Ave & Sunnyside Ave,0,0,0,18,0
TA1307000158,Damen Ave & Leland Ave,2,1,1,9,0
TA1307000159,Paulina St & 18th St,1,1,1,13,0
TA1307000160,Prairie Ave & Garfield Blvd,5,0,1,1,0
TA1307000161,Halsted St & 37th St,0,0,0,4,0
TA1307000163,Clifton Ave & Armitage Ave,1,1,4,34,0
TA1307000164,Woodlawn Ave & 55th St,2,0,0,5,0
TA1307000166,Halsted St & Willow St,0,0,3,26,0
TA1308000001,Theater on the Lake,19,0,0,0,0
TA1308000002,Greenwood Ave & 47th St,2,0,1,9,0
TA1308000005,Leavitt St & North Ave,10,1,1,56,0
TA1308000006,Damen Ave & Grand Ave,0,1,0,15,0
TA1308000007,MLK Jr Dr & 47th St,11,1,0,5,0
TA1308000009,Shore Dr & 55th St,5,0,0,10,0
TA1308000012,Montrose Harbor,5,0,0,0,0
TA1308000013,Halsted St & Archer Ave,1,0,0,5,0
TA1308000014,Normal Ave & Archer Ave,1,0,0,3,0
TA1308000019,Racine Ave & Belmont Ave,1,1,2,11,0
TA1308000021,Winthrop Ave & Lawrence Ave,2,3,3,28,0
TA1308000022,Pine Grove Ave & Irving Park Rd,3,3,1,34,0
TA1308000023,Cottage Grove Ave & 43rd St,1,0,1,3,0
TA1308000026,Wentworth Ave & 24th St (Temp),15,1,1,32,0
TA1308000029,Stetson Ave & South Water St,33,1,9,42,0
TA1308000031,Logan Blvd & Elston Ave,1,0,0,19,0
TA1308000035,Lake Park Ave & 47th St,0,0,1,10,0
TA1308000036,Indiana Ave & 31st St,1,2,0,2,0
TA1308000038,Cottage Grove Ave & Oakwood Blvd,0,0,1,0,0
TA1308000043,Halsted St & 35th St,1,0,0,9,0
TA1308000045,Wallace St & 35th St,0,0,0,5,0
TA1308000046,Morgan St & 31st St,2,4,1,11,0
TA1308000047,Southport Ave & Clark St,1,0,0,4,0
TA1308000049,Wells St & Evergreen Ave,0,1,1,28,0
TA1308000050,Wells St & Concord Ln,6,1,1,25,0
TA1309000001,Halsted St & Maxwell St,7,0,0,11,0
TA1309000002,Michigan Ave & Jackson Blvd,0,3,3,46,0
TA1309000003,Western Ave & 24th St,0,0,0,8,0
TA1309000004,LaSalle St & Jackson Blvd,71,1,5,61,0
TA1309000006,Larrabee St & Armitage Ave,4,0,1,10,0
TA1309000007,Franklin St & Monroe St,33,0,5,41,0
TA1309000008,Franklin St & Adams St (Temp),33,0,4,40,0
TA1309000010,Wabash Ave & 9th St,7,2,2,28,0
TA1309000011,Ellis Ave & 58th St,4,0,2,4,0
TA1309000012,Damen Ave & Sunnyside Ave,0,1,0,17,0
TA1309000014,Clark St & Leland Ave,1,0,1,7,0
TA1309000015,Leavitt St & Lawrence Ave,1,0,2,26,0
TA1309000018,Ravenswood Ave & Berteau Ave,2,2,1,10,0
TA1309000019,Lakeview Ave & Fullerton Pkwy,13,1,2,11,0
TA1309000021,Paulina St & Montrose Ave,3,1,0,11,0
TA1309000023,Sheffield Ave & Wrightwood Ave,7,3,1,9,0
TA1309000024,Clark St & Schiller St,4,0,2,23,0
TA1309000025,Halsted St & Roscoe St,0,0,4,42,0
TA1309000026,Lincoln Ave & Belle Plaine Ave,0,3,3,30,0
TA1309000027,Sheridan Rd & Buena Ave,3,0,3,31,0
TA1309000029,Leavitt St & Armitage Ave,2,0,0,23,0
TA1309000030,Southport Ave & Clybourn Ave,0,3,2,28,0
TA1309000032,Elston Ave & Wabansia Ave,1,0,1,7,0
TA1309000033,Sheffield Ave & Webster Ave,6,2,0,13,0
TA1309000035,Clark St & Winnemac Ave,1,0,1,44,0
TA1309000036,Burling St & Diversey Pkwy,2,3,2,50,0
TA1309000037,Kimbark Ave & 53rd St,2,0,0,24,0
TA1309000039,DuSable Lake Shore Dr & Diversey Pkwy,12,1,2,6,0
TA1309000041,Sheridan Rd & Lawrence Ave,5,2,5,27,0
TA1309000042,Lincoln Ave & Belmont Ave (Temp),2,1,2,11,0
TA1309000043,Southport Ave & Irving Park Rd,1,0,0,6,0
TA1309000049,DuSable Lake Shore Dr & Belmont Ave,2,0,1,17,0
TA1309000050,Lincoln Ave & Addison St,1,4,0,12,0
TA1309000051,Commercial Ave & 83rd St,0,1,0,0,0
TA1309000053,Cottage Grove Ave & 47th St,2,0,0,7,0
TA1309000055,Emerald Ave & 31st St,0,2,1,11,0
TA1309000058,Lincoln Ave & Fullerton Ave,6,3,0,24,0
TA1309000059,Racine Ave & Wrightwood Ave,1,1,1,10,0
TA1309000061,Halsted St & Wrightwood Ave,3,1,1,20,0
TA1309000063,Lake Park Ave & 56th St,6,0,2,25,0
TA1309000064,Wolcott Ave & Polk St,5,2,2,4,0
TA1309000066,Ravenswood Ave & Lawrence Ave,2,1,1,13,0
TA1309000067,Cottage Grove Ave & 51st St,2,0,0,3,0
Throop/Hastings Mobile Station,Throop/Hastings Mobile Station,1,0,0,1,0
WL-008,Clinton St & Roosevelt Rd,6,0,1,34,0
WL-011,Jefferson St & Monroe St,9,3,5,37,0
WL-012,Clinton St & Washington Blvd,9,1,2,31,0
Wilton Ave & Diversey Pkwy - Charging,Wilton Ave & Diversey Pkwy - Charging,2,2,2,13,0
chargingstx0,Wilton Ave & Diversey Pkwy*,2,2,2,12,0
chargingstx06,Fort Dearborn Dr & 31st St*,2,0,0,0,0
chargingstx07,Wentworth Ave & Cermak Rd*,15,1,1,32,0
chargingstx1,Bissell St & Armitage Ave*,1,2,4,23,0
chargingstx3,Green St & Randolph St*,7,0,7,69,0
chargingstx4,Morgan St & Lake St*,2,0,4,52,0
chargingstx5,Lincoln Ave & Roscoe St*,3,3,1,11,0
